Gene	T1	T2	log2FoldChange	Colour
ENSG00000160305.18	12	24	0.180259588758109	Not
ENSG00000160310.18	12	24	-0.314174308608511	Not
ENSG00000160318.6	12	24	-3.24020224525246	Not
ENSG00000160321.15	12	24	0	Not
ENSG00000160323.18	12	24	-1.6510409053721	Not
ENSG00000160325.14	12	24	-0.696552232549301	Not
ENSG00000160326.14	12	24	0.414019409284138	Not
ENSG00000160336.15	12	24	-0.0943709343454928	Not
ENSG00000160345.13	12	24	-0.60947554568636	Not
ENSG00000160352.15	12	24	-0.0729880390740001	Not
ENSG00000160360.13	12	24	-0.441180331585868	Not
ENSG00000160392.13	12	24	0.0932664715223409	Not
ENSG00000160396.8	12	24	0	Not
ENSG00000160401.15	12	24	-2.10372788818142	Not
ENSG00000160404.18	12	24	-1.338896400676	Not
ENSG00000160408.14	12	24	-0.578899010892261	Not
ENSG00000160410.15	12	24	-0.109454116309319	Not
ENSG00000160439.16	12	24	-0.143285064951559	Not
ENSG00000160445.11	12	24	0.0387605353459455	Not
ENSG00000160446.19	12	24	-0.419295897698872	Not
ENSG00000160447.7	12	24	0.293672132664077	Not
ENSG00000160460.16	12	24	-2.63302879191719	Not
ENSG00000160469.16	12	24	0.800796471818894	Not
ENSG00000160471.13	12	24	0	Not
ENSG00000160472.5	12	24	2.34390477730052	Not
ENSG00000160505.15	12	24	5.48474040188602	Not
ENSG00000160539.6	12	24	0	Not
ENSG00000160551.11	12	24	0.0924145208113708	Not
ENSG00000160563.14	12	24	0.255672504516873	Not
ENSG00000160570.14	12	24	0.626002135979251	Significant
ENSG00000160584.16	12	24	0.513457379073026	Not
ENSG00000160588.10	12	24	0.649254318041496	Not
ENSG00000160593.18	12	24	0	Not
ENSG00000160602.14	12	24	0.75148267554091	Not
ENSG00000160606.11	12	24	-0.206613281068075	Not
ENSG00000160613.12	12	24	0.214424311516363	Not
ENSG00000160633.13	12	24	0.112260968467659	Not
ENSG00000160678.11	12	24	0.025764105254013	Not
ENSG00000160679.13	12	24	-0.131230471696904	Not
ENSG00000160683.4	12	24	-0.669905304897567	Not
ENSG00000160685.13	12	24	-0.17516253580735	Not
ENSG00000160688.19	12	24	-0.235896619340288	Not
ENSG00000160691.18	12	24	0.204228559231382	Not
ENSG00000160695.14	12	24	0.356338618145491	Not
ENSG00000160703.16	12	24	-0.476890421556719	Not
ENSG00000160710.16	12	24	0.759740700932939	Significant
ENSG00000160712.13	12	24	1.09404341760892	Not
ENSG00000160714.10	12	24	0.25930329824659	Not
ENSG00000160716.5	12	24	0	Not
ENSG00000160741.17	12	24	0.136489689862123	Not
ENSG00000160746.12	12	24	-0.0650609145441285	Not
ENSG00000160752.14	12	24	-0.179367884419407	Not
ENSG00000160753.16	12	24	-0.398275874182284	Not
ENSG00000160766.14	12	24	-1.31726273872782	Not
ENSG00000160767.21	12	24	-0.289785315961085	Not
ENSG00000160781.17	12	24	0.515753486532797	Not
ENSG00000160783.19	12	24	0.0686470191291549	Not
ENSG00000160785.13	12	24	0.327509794480366	Not
ENSG00000160789.20	12	24	-0.6387486501943	Significant
ENSG00000160791.13	12	24	0	Not
ENSG00000160796.17	12	24	-0.543709489175907	Not
ENSG00000160799.11	12	24	-0.281887779227644	Not
ENSG00000160801.14	12	24	0	Not
ENSG00000160803.8	12	24	0.337607409804713	Not
ENSG00000160808.9	12	24	0	Not
ENSG00000160813.7	12	24	-0.12300766452337	Not
ENSG00000160818.16	12	24	0.156011789055908	Not
ENSG00000160838.14	12	24	0	Not
ENSG00000160856.21	12	24	-0.96997946391463	Not
ENSG00000160862.13	12	24	-0.432271258746994	Not
ENSG00000160867.15	12	24	-0.337052603741879	Not
ENSG00000160868.15	12	24	3.34772625353891	Not
ENSG00000160870.14	12	24	-2.19571368242374	Not
ENSG00000160877.6	12	24	-0.136818403067866	Not
ENSG00000160882.11	12	24	-0.515984413837693	Not
ENSG00000160883.11	12	24	-0.515984413837693	Not
ENSG00000160886.13	12	24	0	Not
ENSG00000160888.7	12	24	0.642849621107031	Not
ENSG00000160908.15	12	24	0.24295805689124	Not
ENSG00000160917.15	12	24	0.133757244242348	Not
ENSG00000160932.11	12	24	0.698372962671331	Significant
ENSG00000160948.14	12	24	-0.652707965212116	Not
ENSG00000160949.17	12	24	-0.395925374830596	Not
ENSG00000160951.4	12	24	0	Not
ENSG00000160953.16	12	24	-0.323235493283855	Not
ENSG00000160957.13	12	24	-0.318074106390063	Not
ENSG00000160959.8	12	24	-0.447201844448921	Not
ENSG00000160961.12	12	24	0.20484167965201	Not
ENSG00000160963.14	12	24	0	Not
ENSG00000160972.9	12	24	-0.553337322204736	Not
ENSG00000160973.7	12	24	-2.63302879191719	Not
ENSG00000160991.16	12	24	-0.265422746025031	Not
ENSG00000160993.4	12	24	0.0604026283517262	Not
ENSG00000160994.4	12	24	0	Not
ENSG00000160999.10	12	24	-1.65323849594768	Not
ENSG00000161010.15	12	24	-0.320544180646086	Not
ENSG00000161011.20	12	24	0.278342019113767	Significant
ENSG00000161013.17	12	24	-0.624919417285978	Significant
ENSG00000161016.17	12	24	-0.45432884399943	Significant
ENSG00000161021.13	12	24	0.163295989285589	Not
ENSG00000161031.13	12	24	2.0780695972958	Not
ENSG00000161036.13	12	24	-0.940939121035782	Not
ENSG00000161040.16	12	24	-1.03280918021985	Not
ENSG00000161048.11	12	24	0.142020715663301	Not
ENSG00000161055.4	12	24	-0.515984413837693	Not
ENSG00000161057.12	12	24	0.0714885015925786	Not
ENSG00000161082.13	12	24	-1.58032018067429	Not
ENSG00000161091.13	12	24	-0.114055842177959	Not
ENSG00000161132.6	12	24	0	Not
ENSG00000161133.16	12	24	0	Not
ENSG00000161179.13	12	24	-0.813931009888237	Not
ENSG00000161180.11	12	24	-0.252117532111372	Not
ENSG00000161202.19	12	24	-0.253869029645681	Not
ENSG00000161203.13	12	24	-0.342771066797831	Significant
ENSG00000161204.11	12	24	-0.0719754799299969	Not
ENSG00000161217.12	12	24	-0.333612959324544	Not
ENSG00000161243.9	12	24	0.0683236347750155	Not
ENSG00000161249.21	12	24	-0.520384999806189	Not
ENSG00000161265.15	12	24	-1.21949449461374	Not
ENSG00000161267.12	12	24	-0.77662564158425	Not
ENSG00000161270.19	12	24	2.31916273389808	Not
ENSG00000161277.10	12	24	-0.373768882885478	Not
ENSG00000161298.18	12	24	-0.630374708634959	Not
ENSG00000161328.11	12	24	-0.739678969157473	Not
ENSG00000161381.14	12	24	-2.49471996268855	Not
ENSG00000161395.14	12	24	-0.605888050612294	Significant
ENSG00000161405.17	12	24	1.19786859694042	Significant
ENSG00000161509.14	12	24	0	Not
ENSG00000161513.12	12	24	0.282375340154047	Not
ENSG00000161526.15	12	24	0.185124261540776	Not
ENSG00000161533.12	12	24	-0.176618397191608	Not
ENSG00000161542.16	12	24	-0.106076759110938	Not
ENSG00000161544.10	12	24	-0.252117532111372	Not
ENSG00000161547.16	12	24	-0.162575621341785	Not
ENSG00000161551.14	12	24	-0.456108499924723	Not
ENSG00000161558.11	12	24	-0.955432230894257	Not
ENSG00000161594.6	12	24	0	Not
ENSG00000161609.10	12	24	-1.69835304214609	Not
ENSG00000161610.1	12	24	0	Not
ENSG00000161618.10	12	24	-0.547004869009868	Not
ENSG00000161634.11	12	24	0	Not
ENSG00000161638.11	12	24	1.37947493626315	Significant
ENSG00000161640.15	12	24	-2.00296272140266	Not
ENSG00000161642.17	12	24	-0.65572515134174	Not
ENSG00000161643.12	12	24	2.31916273389808	Not
ENSG00000161647.18	12	24	-0.602266683693617	Not
ENSG00000161652.12	12	24	0	Not
ENSG00000161653.10	12	24	-1.52278212693346	Not
ENSG00000161654.9	12	24	0.568742240918884	Not
ENSG00000161664.6	12	24	0	Not
ENSG00000161671.16	12	24	-0.479678953477739	Significant
ENSG00000161677.11	12	24	-1.1769060761691	Not
ENSG00000161681.15	12	24	0	Not
ENSG00000161682.14	12	24	-0.125559757590039	Not
ENSG00000161692.18	12	24	0.380095495558385	Not
ENSG00000161714.12	12	24	-0.162372879422023	Not
ENSG00000161791.14	12	24	0.32111021975779	Not
ENSG00000161798.7	12	24	-0.0956190207735573	Not
ENSG00000161800.13	12	24	0.19725748573712	Not
ENSG00000161813.22	12	24	0.358173665384782	Not
ENSG00000161835.11	12	24	1.37299706391026	Not
ENSG00000161847.14	12	24	-0.723903698316496	Not
ENSG00000161850.2	12	24	0	Not
ENSG00000161860.7	12	24	-0.152034716382242	Not
ENSG00000161888.11	12	24	-0.250960492250518	Not
ENSG00000161896.12	12	24	3.30494594615154	Not
ENSG00000161904.12	12	24	-0.455129225558274	Not
ENSG00000161905.12	12	24	-0.669905304897567	Not
ENSG00000161911.11	12	24	0	Not
ENSG00000161912.18	12	24	-0.212422756365159	Not
ENSG00000161914.10	12	24	-0.0360319084619931	Not
ENSG00000161920.10	12	24	-1.01254382403314	Not
ENSG00000161921.15	12	24	0.186881039650565	Not
ENSG00000161929.15	12	24	0	Not
ENSG00000161939.19	12	24	-0.334864849188054	Not
ENSG00000161940.10	12	24	0	Not
ENSG00000161944.16	12	24	0	Not
ENSG00000161955.16	12	24	0.069286579934279	Not
ENSG00000161956.13	12	24	-0.450414725190506	Not
ENSG00000161958.11	12	24	-0.252117532111372	Not
ENSG00000161960.15	12	24	0.278856372535178	Not
ENSG00000161970.14	12	24	-0.294124822534118	Not
ENSG00000161980.5	12	24	-0.827655575987588	Not
ENSG00000161981.10	12	24	-0.737292310197926	Not
ENSG00000161992.6	12	24	0	Not
ENSG00000161996.19	12	24	-0.383403401195804	Not
ENSG00000161999.12	12	24	-0.168508446818427	Not
ENSG00000162004.17	12	24	-1.06539583889532	Not
ENSG00000162006.9	12	24	4.63581242281397	Not
ENSG00000162009.8	12	24	0	Not
ENSG00000162032.16	12	24	-0.768116303241689	Not
ENSG00000162039.15	12	24	0	Not
ENSG00000162040.6	12	24	0	Not
ENSG00000162062.15	12	24	-0.661425946429749	Not
ENSG00000162063.13	12	24	0.0770509186005374	Not
ENSG00000162065.13	12	24	-0.56318490064417	Not
ENSG00000162066.15	12	24	-0.543529783625948	Not
ENSG00000162068.1	12	24	2.31916273389808	Not
ENSG00000162069.15	12	24	-0.0693161420286241	Not
ENSG00000162073.13	12	24	-0.595664283830454	Not
ENSG00000162076.13	12	24	-1.99651276922889	Not
ENSG00000162078.11	12	24	-0.932293952771594	Not
ENSG00000162086.14	12	24	0.477065702509912	Not
ENSG00000162104.10	12	24	-1.25709734509165	Not
ENSG00000162105.18	12	24	-0.482020554460129	Not
ENSG00000162129.13	12	24	0.0940390793141851	Not
ENSG00000162139.10	12	24	0.297321621818371	Not
ENSG00000162144.9	12	24	-0.755558712720155	Not
ENSG00000162148.11	12	24	0.938078248523752	Not
ENSG00000162174.12	12	24	-0.00801237400774547	Not
ENSG00000162188.6	12	24	0	Not
ENSG00000162191.13	12	24	0.111973680232459	Not
ENSG00000162194.12	12	24	-0.346202038038154	Not
ENSG00000162222.14	12	24	0.254350941482016	Not
ENSG00000162227.8	12	24	-0.312817333116915	Not
ENSG00000162231.14	12	24	0.425166826607938	Not
ENSG00000162236.11	12	24	-0.1655458850021	Not
ENSG00000162241.12	12	24	0.789387913769539	Not
ENSG00000162244.11	12	24	-0.308106490525947	Not
ENSG00000162267.12	12	24	-1.42179136524332	Not
ENSG00000162298.18	12	24	0.0469819338081736	Not
ENSG00000162300.13	12	24	-0.229424395070347	Not
ENSG00000162302.13	12	24	-0.449671637450371	Not
ENSG00000162337.12	12	24	-0.240551974228674	Not
ENSG00000162341.17	12	24	-0.365876544997056	Not
ENSG00000162344.4	12	24	3.48362124664257	Not
ENSG00000162365.12	12	24	0	Not
ENSG00000162366.8	12	24	-0.479657434448364	Not
ENSG00000162367.11	12	24	0	Not
ENSG00000162368.13	12	24	0.0561608034893969	Not
ENSG00000162373.13	12	24	1.76940409021065	Not
ENSG00000162374.17	12	24	0	Not
ENSG00000162377.6	12	24	0.0609694668411316	Not
ENSG00000162378.13	12	24	0.16693165655371	Not
ENSG00000162383.12	12	24	0	Not
ENSG00000162384.14	12	24	0.0387192812995256	Not
ENSG00000162385.11	12	24	0.017711042673642	Not
ENSG00000162390.17	12	24	-0.0611670207242023	Not
ENSG00000162391.12	12	24	-0.669905304897567	Not
ENSG00000162396.6	12	24	-0.233786960313955	Not
ENSG00000162398.11	12	24	3.8898473256932	Not
ENSG00000162399.8	12	24	2.34390477730052	Not
ENSG00000162402.14	12	24	0.26299876573967	Not
ENSG00000162407.9	12	24	0.356783023767906	Not
ENSG00000162408.11	12	24	0.240631711935255	Not
ENSG00000162409.11	12	24	0.339613312916594	Not
ENSG00000162413.16	12	24	0.13901880039703	Not
ENSG00000162415.7	12	24	1.87185077732124	Not
ENSG00000162419.12	12	24	0.754408511889555	Not
ENSG00000162426.14	12	24	-0.515984413837693	Not
ENSG00000162430.17	12	24	-0.328603530706664	Not
ENSG00000162433.15	12	24	-0.58140081793543	Not
ENSG00000162434.12	12	24	0.488376233561359	Significant
ENSG00000162437.14	12	24	0.0221270794079287	Not
ENSG00000162438.11	12	24	0	Not
ENSG00000162441.12	12	24	-0.247750150488414	Not
ENSG00000162444.12	12	24	3.34772625353891	Not
ENSG00000162456.9	12	24	0	Not
ENSG00000162458.13	12	24	-0.526059090727689	Not
ENSG00000162460.7	12	24	-0.669905304897567	Not
ENSG00000162461.8	12	24	0.89998461802517	Not
ENSG00000162482.5	12	24	-0.669905304897567	Not
ENSG00000162490.7	12	24	2.34390477730052	Not
ENSG00000162493.16	12	24	0	Not
ENSG00000162496.9	12	24	1.18670283083044	Significant
ENSG00000162510.6	12	24	-0.515984413837693	Not
ENSG00000162511.8	12	24	0	Not
ENSG00000162512.16	12	24	-0.294551436845241	Not
ENSG00000162517.13	12	24	-0.115797110652138	Not
ENSG00000162520.14	12	24	-0.392067512261114	Not
ENSG00000162521.19	12	24	-0.389056342222684	Significant
ENSG00000162522.11	12	24	0.131501100270702	Not
ENSG00000162526.7	12	24	1.63316401037726	Not
ENSG00000162542.13	12	24	-0.398802411159655	Not
ENSG00000162543.6	12	24	1.45930355772665	Not
ENSG00000162545.6	12	24	-0.474583161543696	Not
ENSG00000162551.14	12	24	0.025764105254013	Not
ENSG00000162552.15	12	24	0.571701441355103	Not
ENSG00000162571.13	12	24	2.37693428382555	Not
ENSG00000162572.20	12	24	0.662741447832808	Not
ENSG00000162576.16	12	24	-2.19571368242374	Not
ENSG00000162585.17	12	24	-0.104076397528611	Not
ENSG00000162591.16	12	24	-0.293198378569794	Not
ENSG00000162592.10	12	24	3.30494594615154	Not
ENSG00000162594.15	12	24	0	Not
ENSG00000162595.6	12	24	1.1796149523612	Not
ENSG00000162598.13	12	24	0	Not
ENSG00000162599.16	12	24	-0.414816717828772	Not
ENSG00000162600.12	12	24	-0.0987310212656667	Not
ENSG00000162601.10	12	24	0.364236718856645	Not
ENSG00000162604.12	12	24	-0.352687351434498	Not
ENSG00000162607.13	12	24	0.01092384158581	Not
ENSG00000162613.16	12	24	0.149582701339629	Not
ENSG00000162614.18	12	24	-0.331682416112041	Not
ENSG00000162616.9	12	24	1.74477644782914	Significant
ENSG00000162618.14	12	24	0	Not
ENSG00000162620.16	12	24	0.00505202514076338	Not
ENSG00000162621.6	12	24	0	Not
ENSG00000162623.16	12	24	-0.00773586950432683	Not
ENSG00000162624.14	12	24	0	Not
ENSG00000162627.17	12	24	-0.097942852999419	Not
ENSG00000162630.5	12	24	3.32649813031393	Not
ENSG00000162631.18	12	24	-0.349471832029185	Not
ENSG00000162636.16	12	24	-0.421146340734701	Not
ENSG00000162639.16	12	24	-0.754545051503944	Not
ENSG00000162641.19	12	24	-0.575680746783383	Not
ENSG00000162642.14	12	24	0.157707413202502	Not
ENSG00000162643.13	12	24	1.82220831132728	Not
ENSG00000162645.13	12	24	0.560554049371141	Significant
ENSG00000162650.16	12	24	0.405524343804884	Not
ENSG00000162654.9	12	24	1.74448067180991	Significant
ENSG00000162664.17	12	24	-0.111330175285911	Not
ENSG00000162669.16	12	24	3.30494594615154	Not
ENSG00000162670.11	12	24	0	Not
ENSG00000162676.12	12	24	2.31916273389808	Not
ENSG00000162687.17	12	24	1.5655168375845	Not
ENSG00000162688.17	12	24	0.484154532136988	Not
ENSG00000162692.12	12	24	1.58761309947289	Not
ENSG00000162694.14	12	24	0.492668015436005	Not
ENSG00000162695.12	12	24	0.312489128439967	Not
ENSG00000162699.5	12	24	2.31916273389808	Not
ENSG00000162702.8	12	24	0.484559518635207	Not
ENSG00000162704.16	12	24	-0.397863611092621	Not
ENSG00000162706.13	12	24	-0.515984413837693	Not
ENSG00000162711.17	12	24	0.667818873128588	Not
ENSG00000162714.12	12	24	-0.0989279470851392	Not
ENSG00000162722.9	12	24	0	Not
ENSG00000162723.10	12	24	0	Not
ENSG00000162728.5	12	24	0	Not
ENSG00000162729.14	12	24	-0.0505073255624135	Not
ENSG00000162733.18	12	24	1.1512779591151	Not
ENSG00000162734.12	12	24	-0.256657116964613	Not
ENSG00000162735.18	12	24	-0.00472565717413364	Not
ENSG00000162736.17	12	24	-0.147276158224891	Not
ENSG00000162738.6	12	24	1.1586926246282	Not
ENSG00000162739.14	12	24	0	Not
ENSG00000162745.10	12	24	0	Not
ENSG00000162746.14	12	24	-0.502626325216323	Not
ENSG00000162747.11	12	24	2.34390477730052	Not
ENSG00000162753.13	12	24	0.801260482075368	Not
ENSG00000162755.14	12	24	-0.36181650190692	Not
ENSG00000162757.4	12	24	-0.226878811586422	Not
ENSG00000162761.14	12	24	0	Not
ENSG00000162763.3	12	24	0	Not
ENSG00000162769.13	12	24	-0.33723508367306	Not
ENSG00000162771.7	12	24	2.00743922950428	Not
ENSG00000162772.17	12	24	2.11080664003037	Significant
ENSG00000162775.15	12	24	0.562939840405766	Not
ENSG00000162777.17	12	24	0.269994177536131	Not
ENSG00000162779.22	12	24	-0.104126514334902	Not
ENSG00000162782.16	12	24	-0.669905304897567	Not
ENSG00000162783.10	12	24	1.18657229201108	Significant
ENSG00000162804.14	12	24	-0.108371014292571	Not
ENSG00000162813.18	12	24	-0.381687046065827	Not
ENSG00000162814.11	12	24	-0.100995457401411	Not
ENSG00000162817.7	12	24	0.197153102512241	Not
ENSG00000162819.12	12	24	0.0740936080513578	Not
ENSG00000162825.16	12	24	0.20585906138515	Not
ENSG00000162836.12	12	24	0.0314178005673903	Not
ENSG00000162840.4	12	24	0	Not
ENSG00000162843.17	12	24	-1.42179136524332	Not
ENSG00000162849.16	12	24	-0.228101379402873	Not
ENSG00000162851.8	12	24	-0.0194200160697759	Not
ENSG00000162852.14	12	24	0.242627798772406	Not
ENSG00000162869.16	12	24	0.123525197979529	Not
ENSG00000162873.14	12	24	-0.515984413837693	Not
ENSG00000162877.13	12	24	0.766341255661275	Not
ENSG00000162878.13	12	24	-1.03843416897268	Not
ENSG00000162881.6	12	24	0.781246469051872	Not
ENSG00000162882.15	12	24	-0.821879210704378	Not
ENSG00000162885.13	12	24	0.389614834315043	Not
ENSG00000162888.4	12	24	0	Not
ENSG00000162889.10	12	24	0.164414339387438	Not
ENSG00000162891.10	12	24	-0.515984413837693	Not
ENSG00000162892.15	12	24	-0.515984413837693	Not
ENSG00000162894.12	12	24	-0.821430911956666	Not
ENSG00000162896.6	12	24	0.972045348413562	Not
ENSG00000162897.15	12	24	-2.08068091469016	Not
ENSG00000162909.18	12	24	-0.825088700221627	Significant
ENSG00000162910.19	12	24	-0.782806835472768	Not
ENSG00000162913.9	12	24	-0.313730310969578	Not
ENSG00000162923.16	12	24	0.26906807552644	Not
ENSG00000162924.14	12	24	1.53515200543586	Significant
ENSG00000162927.14	12	24	0.141313623419187	Not
ENSG00000162928.9	12	24	0.188554715879477	Not
ENSG00000162929.13	12	24	-0.448028059697281	Not
ENSG00000162931.12	12	24	0.275882136806809	Not
ENSG00000162944.10	12	24	1.02295633729655	Not
ENSG00000162946.22	12	24	-0.102045941275053	Not
ENSG00000162947.4	12	24	0	Not
ENSG00000162949.16	12	24	-0.0349019842645778	Not
ENSG00000162951.11	12	24	0	Not
ENSG00000162959.13	12	24	-0.121865210465836	Not
ENSG00000162961.14	12	24	-0.413566433966521	Not
ENSG00000162971.11	12	24	0.661877690348665	Not
ENSG00000162972.10	12	24	-0.260330856730913	Not
ENSG00000162975.5	12	24	0.940826027645161	Not
ENSG00000162976.13	12	24	-0.571728337191431	Not
ENSG00000162980.17	12	24	0.228778617380377	Not
ENSG00000162981.14	12	24	1.06473017268064	Not
ENSG00000162989.5	12	24	1.92051211852792	Not
ENSG00000162992.3	12	24	0	Not
ENSG00000162994.16	12	24	-0.60906884088641	Not
ENSG00000162997.15	12	24	-2.65542922383207	Not
ENSG00000162998.5	12	24	0	Not
ENSG00000162999.12	12	24	-0.663314740997858	Not
ENSG00000163001.11	12	24	-0.0829123608887795	Not
ENSG00000163002.13	12	24	-0.0369630986410677	Not
ENSG00000163006.12	12	24	0.091595456457443	Not
ENSG00000163012.3	12	24	2.31916273389808	Not
ENSG00000163013.11	12	24	0.0211838120386297	Not
ENSG00000163016.10	12	24	1.92051211852792	Not
ENSG00000163017.13	12	24	0	Not
ENSG00000163026.12	12	24	0.147126565649617	Not
ENSG00000163029.16	12	24	0.0244593222272764	Not
ENSG00000163032.11	12	24	0.918204915849362	Not
ENSG00000163040.14	12	24	-1.39067551041581	Not
ENSG00000163041.10	12	24	0.111664035244802	Not
ENSG00000163046.15	12	24	0	Not
ENSG00000163050.17	12	24	0.0314686590985416	Not
ENSG00000163053.11	12	24	0.685716374032229	Not
ENSG00000163060.8	12	24	0	Not
ENSG00000163064.6	12	24	2.19599423840231	Not
ENSG00000163069.12	12	24	-0.505593658720531	Not
ENSG00000163071.11	12	24	0	Not
ENSG00000163072.15	12	24	-0.359501714461333	Not
ENSG00000163075.13	12	24	0.0206751101509646	Not
ENSG00000163081.3	12	24	-0.669905304897567	Not
ENSG00000163082.10	12	24	0.235052264916111	Not
ENSG00000163083.6	12	24	0	Not
ENSG00000163092.19	12	24	2.31916273389808	Not
ENSG00000163093.12	12	24	-0.545860446784914	Not
ENSG00000163104.17	12	24	0.46417055600882	Not
ENSG00000163110.15	12	24	0.176039056258969	Not
ENSG00000163114.5	12	24	0	Not
ENSG00000163116.10	12	24	0.801260482075368	Not
ENSG00000163121.10	12	24	0.733181616408054	Significant
ENSG00000163125.15	12	24	0.316247763603529	Not
ENSG00000163126.15	12	24	-0.669723084907261	Not
ENSG00000163131.11	12	24	0.998042389744804	Significant
ENSG00000163132.7	12	24	1.21860368833459	Not
ENSG00000163138.19	12	24	0.0596528440897099	Not
ENSG00000163141.19	12	24	-1.20282099848152	Not
ENSG00000163145.12	12	24	0	Not
ENSG00000163154.6	12	24	0	Not
ENSG00000163155.12	12	24	-0.492152336517099	Not
ENSG00000163156.11	12	24	0.0745933225985196	Not
ENSG00000163157.15	12	24	-0.0585140279433208	Not
ENSG00000163159.12	12	24	-0.259509999570894	Not
ENSG00000163161.13	12	24	0.0043800415306215	Not
ENSG00000163162.8	12	24	0.364482179940968	Not
ENSG00000163166.15	12	24	0.253730749921654	Not
ENSG00000163170.12	12	24	-0.432600890658898	Not
ENSG00000163171.7	12	24	0.310010966592799	Not
ENSG00000163191.6	12	24	-0.677410386863135	Significant
ENSG00000163207.7	12	24	-0.121116654942262	Not
ENSG00000163209.15	12	24	-0.305169739538936	Not
ENSG00000163214.21	12	24	0.269944466967338	Not
ENSG00000163216.7	12	24	0	Not
ENSG00000163217.2	12	24	0	Not
ENSG00000163218.15	12	24	0	Not
ENSG00000163219.11	12	24	0	Not
ENSG00000163220.11	12	24	1.92051211852792	Not
ENSG00000163221.9	12	24	0	Not
ENSG00000163235.16	12	24	0.0806660413010899	Not
ENSG00000163239.12	12	24	0	Not
ENSG00000163249.12	12	24	0.21001680524467	Not
ENSG00000163251.4	12	24	0.60390302435327	Not
ENSG00000163257.11	12	24	0.0216554909432407	Not
ENSG00000163263.7	12	24	2.84226942878194	Not
ENSG00000163273.4	12	24	0	Not
ENSG00000163281.11	12	24	-0.534158107086997	Not
ENSG00000163283.7	12	24	0.00505202514076338	Not
ENSG00000163285.8	12	24	0	Not
ENSG00000163286.9	12	24	2.31916273389808	Not
ENSG00000163288.13	12	24	0	Not
ENSG00000163291.14	12	24	-0.154777016891532	Not
ENSG00000163293.12	12	24	0.73859577886189	Not
ENSG00000163295.5	12	24	0	Not
ENSG00000163297.17	12	24	0.0713642542346797	Not
ENSG00000163312.11	12	24	0.310896604135972	Not
ENSG00000163319.11	12	24	0.205938380955027	Not
ENSG00000163320.11	12	24	0.222731583622577	Not
ENSG00000163322.14	12	24	-0.23497806880172	Not
ENSG00000163328.13	12	24	-1.13814667866305	Not
ENSG00000163331.11	12	24	0	Not
ENSG00000163344.6	12	24	-0.499316466094898	Not
ENSG00000163346.17	12	24	-0.589565268457897	Not
ENSG00000163347.6	12	24	-0.0619702416236241	Not
ENSG00000163348.4	12	24	0.139219163489722	Not
ENSG00000163349.22	12	24	0.206062220507016	Not
ENSG00000163352.5	12	24	2.34390477730052	Not
ENSG00000163354.15	12	24	-1.66756146649212	Not
ENSG00000163357.10	12	24	-1.56546113749953	Not
ENSG00000163359.15	12	24	0.918204915849362	Not
ENSG00000163362.11	12	24	-0.171840419619462	Not
ENSG00000163364.9	12	24	-1.44939595603711	Not
ENSG00000163374.19	12	24	0.424182722156524	Not
ENSG00000163376.11	12	24	0.602768438043735	Not
ENSG00000163377.16	12	24	-0.515984413837693	Not
ENSG00000163378.14	12	24	-0.329789364634047	Not
ENSG00000163380.15	12	24	-1.42179136524332	Not
ENSG00000163382.12	12	24	-0.713420298657598	Significant
ENSG00000163389.12	12	24	0.296686618000635	Not
ENSG00000163393.13	12	24	-1.66756146649212	Not
ENSG00000163395.16	12	24	-2.56549107507964	Not
ENSG00000163399.16	12	24	-0.634172738078985	Significant
ENSG00000163406.11	12	24	0.246159059102311	Not
ENSG00000163412.13	12	24	-1.2068194840698	Not
ENSG00000163421.9	12	24	0	Not
ENSG00000163424.9	12	24	0	Not
ENSG00000163428.4	12	24	-0.105635716411782	Not
ENSG00000163430.12	12	24	-0.023152627807204	Not
ENSG00000163431.13	12	24	2.34390477730052	Not
ENSG00000163435.16	12	24	0.460245794432138	Significant
ENSG00000163440.12	12	24	0	Not
ENSG00000163444.12	12	24	-0.145260629407517	Not
ENSG00000163449.11	12	24	0.0486895592253532	Not
ENSG00000163453.11	12	24	-0.760752711631753	Not
ENSG00000163462.18	12	24	-1.72319957310221	Not
ENSG00000163463.11	12	24	-0.343866377957344	Not
ENSG00000163464.7	12	24	0	Not
ENSG00000163466.16	12	24	-0.0369137447975667	Not
ENSG00000163467.11	12	24	-0.039577639935603	Not
ENSG00000163468.15	12	24	-0.0343438429898201	Not
ENSG00000163472.19	12	24	0.103179370849544	Not
ENSG00000163479.14	12	24	-0.0339972984438994	Not
ENSG00000163481.8	12	24	-0.47538211420294	Not
ENSG00000163482.12	12	24	-0.300391948372397	Not
ENSG00000163485.17	12	24	-0.230927601071214	Not
ENSG00000163491.16	12	24	0.530868939061673	Not
ENSG00000163492.15	12	24	2.34390477730052	Not
ENSG00000163497.2	12	24	0	Not
ENSG00000163499.12	12	24	0	Not
ENSG00000163501.7	12	24	0.447239143012203	Not
ENSG00000163507.14	12	24	0.404271711424643	Not
ENSG00000163508.12	12	24	0.3190482554413	Not
ENSG00000163510.14	12	24	0.375698961323427	Not
ENSG00000163512.14	12	24	0.373286372605885	Not
ENSG00000163513.17	12	24	-0.0395919317921282	Not
ENSG00000163515.6	12	24	0	Not
ENSG00000163516.13	12	24	-0.119370706934929	Not
ENSG00000163517.15	12	24	-0.537917547355713	Not
ENSG00000163518.11	12	24	0	Not
ENSG00000163519.13	12	24	0	Not
