mock_slope	cov1_slope	cov2_slope	oddSample	Ratio	sig_mock	sig_cov1	sig_cov2
ENSG00000076604.15	0.0109623166926828	0.0490604073615385	0.0451603291678154	mock_slope	8.78025029691291	Not	Significant	Significant
ENSG00000238741.1	-0.0193234152315622	0.0271841316902244	0.0325501198532006	mock_slope	8.67315351299714	Significant	Significant	Significant
ENSG00000137198.9	0.00146052822512101	0.196073052720991	0.219193952982865	mock_slope	8.6695417342515	Not	Not	Significant
ENSG00000010810.17	0.0149824173894736	0.0454218628809802	0.0489382716251244	mock_slope	8.66710640493978	Not	Significant	Significant
ENSG00000189195.13	0.0475977186250797	0.0223505099671285	0.0194368714007172	mock_slope	8.65792303813155	Significant	Not	Not
ENSG00000083799.17	0.0179982678219631	0.129571860287101	0.117912123737261	mock_slope	8.65341476854772	Not	Significant	Significant
ENSG00000054267.22	0.0126806741182882	0.0668591627954028	0.061180906270604	mock_slope	8.56307688937097	Not	Significant	Significant
ENSG00000170027.7	-0.0119682509424161	-0.00523488008862333	-0.00594161401775557	mock_slope	8.52700519975171	Not	Significant	Not
ENSG00000252835.1	0.00167973804463354	0.0278694929809047	0.0309492693443926	mock_slope	8.50880307677521	Not	Not	Significant
ENSG00000094975.14	0.00115728559258249	0.0276201154554141	0.0307454620733616	mock_slope	8.47213620194567	Not	Significant	Significant
ENSG00000181577.16	0.053402917308402	0.0317606873778618	0.0292008440908263	mock_slope	8.44673012053659	Significant	Not	Not
ENSG00000182054.9	0.0469702711900408	-0.00302230543203565	0.00227760597038905	mock_slope	8.42623208336728	Significant	Significant	Not
ENSG00000138735.16	0.033522872082859	-0.012707170849136	-0.00780196466800821	mock_slope	8.42300097788744	Significant	Not	Not
ENSG00000005238.19	0.00134300310017785	-0.0244855737807862	-0.0275613477644661	mock_slope	8.40152534447609	Not	Not	Significant
ENSG00000102908.21	0.0143187076200956	0.0631882563410306	0.0579650387665583	mock_slope	8.37463589223633	Not	Significant	Significant
ENSG00000112773.16	-0.00532884791394655	0.16957598429326	0.150518025972797	mock_slope	8.32685443666493	Not	Significant	Significant
ENSG00000152689.18	-0.0233976959301716	0.135495051982409	0.154888668698246	mock_slope	8.32258619916117	Not	Significant	Significant
ENSG00000089127.13	-0.006464024023035	0.141349764162766	0.159425923134182	mock_slope	8.30978985002485	Not	Significant	Significant
ENSG00000213380.15	-0.0114459871538278	-0.0378890879804839	-0.0350428316386621	mock_slope	8.2966477876195	Not	Not	Significant
ENSG00000184743.12	0.00463012507737781	-0.0381068586865385	-0.0334987488710086	mock_slope	8.28219087361092	Not	Significant	Significant
ENSG00000171067.11	-0.0370118010637809	0.00258662925290768	0.00736969119916724	mock_slope	8.27557634466548	Significant	Not	Not
ENSG00000129103.18	0.00157998498648212	-0.0247009675658754	-0.027886121474281	mock_slope	8.25521095590012	Not	Significant	Significant
ENSG00000163877.11	-0.00347524386768865	0.0577686430449227	0.0652256089218212	mock_slope	8.23543983192216	Not	Not	Significant
ENSG00000183137.14	0.0423253332935915	0.0353753813459051	0.0345314100112915	mock_slope	8.23242265556686	Significant	Not	Significant
ENSG00000167702.12	-0.0182852118282302	-0.0502773875946265	-0.0541748421557668	mock_slope	8.22052031035769	Not	Significant	Significant
ENSG00000279765.3	0.0326626112750222	0.082217473051949	0.0767908652322641	mock_slope	8.15751069494661	Significant	Significant	Significant
ENSG00000177030.16	-0.0313700720225228	-0.0137544870170655	-0.0115949482511135	mock_slope	8.15405754607336	Significant	Not	Not
ENSG00000143367.16	0.011213554343348	0.0335990912479311	0.03115227628077	mock_slope	8.15346479341847	Not	Significant	Significant
ENSG00000145247.11	-0.0364889444773962	-0.0318567819092342	-0.0312880278211447	mock_slope	8.14299805376166	Significant	Not	Not
ENSG00000085733.16	-0.0193977313136124	-0.0404430553916582	-0.0430309752406296	mock_slope	8.13872423744769	Significant	Significant	Significant
ENSG00000056291.17	-0.136725884596683	0.0914608892749548	0.0662684798020916	mock_slope	8.07077193583989	Significant	Not	Not
ENSG00000163346.17	-0.00597611647373295	-0.0620465510944318	-0.0558135244168701	mock_slope	8.01419038362382	Not	Significant	Significant
ENSG00000189223.14	-0.000495334587975808	-0.0268227379904482	-0.0301105498226264	mock_slope	8.01211497795295	Not	Not	Significant
ENSG00000200087.1	-0.0706441273883395	0.0491195974208457	0.0641200146123245	mock_slope	7.99929488323437	Not	Significant	Significant
ENSG00000010818.10	-0.00327716349615294	0.0856047433972319	0.096806394624339	mock_slope	7.9820576538232	Not	Significant	Significant
ENSG00000173456.4	0.0420486002522649	0.0119862714343412	0.0153324860395041	mock_slope	7.97843780188005	Significant	Not	Not
ENSG00000278709.2	0.0295876429988429	-0.0282961631744105	-0.0355790840051629	mock_slope	7.95380179615376	Significant	Not	Not
ENSG00000134533.6	-0.0499796707658767	-0.112912842451986	-0.120879819442458	mock_slope	7.9519306670195	Significant	Not	Significant
ENSG00000137563.12	0.052093874035896	0.0252678765099269	0.0282653031955757	mock_slope	7.94218221960652	Significant	Not	Not
ENSG00000184661.14	0.0814243924174995	0.0590060969940955	0.0561774050735584	mock_slope	7.91228055710052	Significant	Significant	Significant
ENSG00000104419.14	0.0395955572255376	-0.0355490985155216	-0.0270928809476919	mock_slope	7.89087187660519	Significant	Not	Significant
ENSG00000140853.15	-0.0149907991741555	0.158554094698378	0.181074010753879	mock_slope	7.86894465301012	Not	Significant	Significant
ENSG00000067082.15	-0.0304256946819993	0.0575579941128148	0.0476170546119664	mock_slope	7.86784379041272	Significant	Significant	Significant
ENSG00000113360.16	0.0102303954698334	0.00376693885355865	0.00294367137876828	mock_slope	7.85065713555384	Not	Not	Significant
ENSG00000209582.1	-0.0459440409121678	0.116032963164425	0.0975799626956747	mock_slope	7.84810182409525	Not	Significant	Significant
ENSG00000187775.16	-0.0928416249301505	0.248266386219687	0.208308167534679	mock_slope	7.84586679789178	Not	Significant	Significant
ENSG00000151014.6	-0.0354553912088394	0.106962411617059	0.12532309900916	mock_slope	7.83832430866158	Not	Significant	Significant
ENSG00000155287.11	-0.0103387168919807	0.0631275766102215	0.0725473682333904	mock_slope	7.82612863046326	Not	Not	Significant
ENSG00000070018.9	0.0359628881573531	0.0166510537568621	0.0188461402638827	mock_slope	7.79417182132135	Significant	Not	Significant
ENSG00000212232.1	-0.0368725138863097	0.0710518677593631	0.0586997648502149	mock_slope	7.76316337030699	Not	Significant	Significant
ENSG00000206075.14	-0.07461456934658	-0.0382909957428512	-0.0336187107587236	mock_slope	7.75875886019881	Significant	Significant	Significant
ENSG00000100364.18	-0.0305093905557981	-0.0676042532844954	-0.0633591504860455	mock_slope	7.75369284092998	Significant	Significant	Significant
ENSG00000163660.11	0.00437743136247268	0.0606793186846035	0.0542304501373037	mock_slope	7.74779953013075	Not	Significant	Significant
ENSG00000158623.14	0.0265804460954673	-0.0206287270506689	-0.026755881255768	mock_slope	7.70775972435805	Significant	Not	Not
ENSG00000267216.1	-0.00385355159370741	0.020898938625305	0.0241152550244497	mock_slope	7.69886566441162	Not	Not	Significant
ENSG00000112297.15	0.028353821797614	0.0199278392929613	0.0188313987712414	mock_slope	7.68321541647196	Significant	Not	Significant
ENSG00000182718.16	-0.0247566527992782	-0.0417366222452261	-0.0439496037282754	mock_slope	7.67830884270077	Significant	Significant	Significant
ENSG00000085224.22	0.0204769941031481	0.0112123335001017	0.010004438566095	mock_slope	7.66897212279963	Significant	Not	Significant
ENSG00000155034.19	4.16202154761724e-05	-0.016066691662005	-0.0142032272180491	mock_slope	7.64552253132903	Not	Not	Significant
ENSG00000175197.12	-0.0335699293743555	0.0685065112651142	0.056623111254346	mock_slope	7.61346467121413	Significant	Significant	Significant
ENSG00000198948.12	-0.0237125735082614	-0.0643447584906146	-0.0596162854289323	mock_slope	7.60825247282647	Not	Not	Significant
ENSG00000106153.13	0.00269328236310411	-0.00183201950935698	-0.00242796327923701	mock_slope	7.59352510089856	Not	Significant	Not
ENSG00000203879.12	-0.02595836672741	-0.0186146575334975	-0.0176467309413133	mock_slope	7.58574464651146	Significant	Not	Not
ENSG00000065978.19	0.00664637902211675	-0.0193553417120917	-0.0163258977231957	mock_slope	7.58490916804499	Not	Significant	Significant
ENSG00000196205.8	-0.0113147057704067	-0.0377521472026565	-0.0412420381501209	mock_slope	7.58225608078764	Not	Significant	Significant
ENSG00000185480.11	0.0707273180429285	0.0442646238741035	0.0407740930567487	mock_slope	7.56953542226653	Significant	Not	Not
ENSG00000115604.10	-0.0119080585721044	0.104816316320738	0.120388799345939	mock_slope	7.56589990685271	Not	Not	Significant
ENSG00000049249.8	0.120390318697551	0.267700342388582	0.287999419826161	mock_slope	7.52253047959084	Not	Significant	Significant
ENSG00000100028.12	0.00342726990639848	-0.0251644606087495	-0.0217934941223048	mock_slope	7.48486422238563	Not	Significant	Not
ENSG00000232810.4	-0.137515868463262	0.319974969315496	0.262736496883073	mock_slope	7.46129492234929	Not	Significant	Significant
ENSG00000181126.13	-0.018785553507506	0.195969619032252	0.170014327754546	mock_slope	7.45376890037805	Not	Not	Significant
ENSG00000125386.15	0.00963842402558155	0.0342082725048565	0.0375098421065506	mock_slope	7.44749158514221	Not	Not	Significant
ENSG00000124006.15	0.00240657582425497	-0.0434011151089587	-0.049568057721539	mock_slope	7.43959138744981	Not	Significant	Not
ENSG00000137440.4	-0.0412115237937045	-0.0863416941269365	-0.0809781873303526	mock_slope	7.43748621760964	Not	Not	Significant
ENSG00000116809.11	1.80081935588014e-05	0.0580489744948268	0.0658922330903057	mock_slope	7.41895694847983	Not	Not	Significant
ENSG00000165271.17	-0.0231697901740597	0.0104970468336585	0.0150391485776909	mock_slope	7.41239500467108	Significant	Not	Significant
ENSG00000150907.8	-0.028519467717137	0.0351530543610782	0.0437705509577488	mock_slope	7.39772085413146	Not	Not	Significant
ENSG00000160888.7	-0.000807586869651835	0.051318984650824	0.0583892292546506	mock_slope	7.38850208212632	Not	Not	Significant
ENSG00000231607.11	0.0485451475994831	0.0230052689992837	0.0260523910096029	mock_slope	7.37551656987396	Significant	Not	Not
ENSG00000138646.9	0.0265393838437924	0.224992324604333	0.252942078501718	mock_slope	7.3670255864249	Not	Significant	Significant
ENSG00000185432.12	0.124759105575439	-0.00808489481229922	-0.0261070552350547	mock_slope	7.33789556117974	Significant	Not	Not
ENSG00000153993.13	-0.0082145369654285	0.125879700395963	0.144723728097469	mock_slope	7.2108696026661	Not	Not	Significant
ENSG00000274012.1	-0.0178840924810677	0.0488928891190294	0.0582029646379808	mock_slope	7.18877153340195	Not	Significant	Significant
ENSG00000122566.21	0.0328870866423084	0.0216415121857447	0.0230163171335097	mock_slope	7.17767477463664	Significant	Significant	Significant
ENSG00000213928.8	-0.00540502000510535	0.083239826305618	0.0723501438331675	mock_slope	7.17191084799082	Not	Significant	Significant
ENSG00000146592.17	-0.0367614633514019	0.117971339145092	0.139849035671128	mock_slope	7.16443249521388	Not	Significant	Significant
ENSG00000116514.16	-0.0192725736530968	0.0578809947731197	0.0687121005056678	mock_slope	7.14573952303309	Not	Not	Significant
ENSG00000076382.17	0.0826042697775325	0.0497945406030948	0.0452072363251772	mock_slope	7.13653623664522	Significant	Significant	Significant
ENSG00000106462.10	0.0289045568161223	0.0407249804892208	0.0423833471209665	mock_slope	7.13133371270532	Significant	Not	Not
ENSG00000164626.9	0.0341910624617064	0.0463500580402424	0.0448534227430173	mock_slope	7.12783620621977	Significant	Significant	Significant
ENSG00000137857.17	-0.0771694706823985	0.215796174647783	0.258798864414411	mock_slope	7.11336388364596	Not	Significant	Significant
ENSG00000152056.17	-0.0426130132045846	-0.064960085871512	-0.0622018970769958	mock_slope	7.111041556429	Significant	Significant	Significant
ENSG00000164236.12	-0.0195236475406058	0.113945379643558	0.0973306681811687	mock_slope	7.09307366468924	Not	Significant	Significant
ENSG00000152256.13	0.0327503678019883	-0.0208607568063995	-0.0284288835074479	mock_slope	7.08619288926012	Significant	Not	Not
ENSG00000128708.13	0.00845147573633395	0.0123460086149107	0.0118599010344038	mock_slope	7.01196591356415	Not	Not	Significant
ENSG00000066084.13	0.0117140283875546	0.0393695101906252	0.0433290301159419	mock_slope	6.99149970932	Not	Significant	Significant
ENSG00000127325.19	-0.0219441452839599	0.0758534767230283	0.0635580238881114	mock_slope	6.98057577845345	Not	Not	Significant
ENSG00000124549.14	0.0172495235745106	0.0892419881659868	0.0801753790094261	mock_slope	6.97142262833721	Not	Not	Significant
ENSG00000091317.8	0.0211740991679783	-0.0170152723185816	-0.0224990988088608	mock_slope	6.96585986799617	Significant	Not	Not
ENSG00000094755.17	0.059686491938526	0.0228515868061098	0.0274755952821092	mock_slope	6.95662524652903	Significant	Significant	Significant
ENSG00000196372.13	-0.0398471853071798	-0.0308922216677938	-0.0320194739767361	mock_slope	6.94193620559939	Significant	Not	Not
ENSG00000164342.12	0.0458276429551507	0.159413494655416	0.176088899233036	mock_slope	6.92336361317056	Not	Significant	Significant
ENSG00000179295.17	0.00858660424705645	-0.0173979846891593	-0.0211634390367772	mock_slope	6.9028356271992	Not	Not	Significant
ENSG00000170581.14	0.00445247118137627	0.108038475030002	0.123202139844388	mock_slope	6.89474723136059	Not	Significant	Significant
ENSG00000072415.8	0.0253299683802812	0.000588916701313811	0.0037384129553696	mock_slope	6.8538822667464	Significant	Not	Not
ENSG00000198668.11	-0.0061328909279751	-0.0316838837154732	-0.0284172683453323	mock_slope	6.82570264199764	Not	Significant	Significant
ENSG00000143412.10	0.053129120094173	-0.0136844531326802	-0.0235714199815739	mock_slope	6.75500638103858	Significant	Not	Not
ENSG00000111011.18	0.0025226424137115	0.0586121216834988	0.0669397828697703	mock_slope	6.75382875756949	Not	Significant	Significant
ENSG00000175048.17	-0.0150821930088923	0.015590053587159	0.011628748494618	mock_slope	6.74380164785085	Not	Not	Significant
ENSG00000197506.7	-0.00764750683397755	0.0669537119231584	0.0780899234460856	mock_slope	6.72525643269834	Not	Not	Significant
ENSG00000188641.13	0.0411781541366739	0.0551339526182821	0.0533252467954615	mock_slope	6.72056808966899	Significant	Not	Significant
ENSG00000078401.7	0.00415992535325646	0.0190349835400357	0.0212503204469512	mock_slope	6.71628049172594	Not	Not	Significant
ENSG00000147883.11	0.0065902622336011	0.0488098414135324	0.0551257573089199	mock_slope	6.69657796266073	Not	Significant	Significant
ENSG00000101412.13	-0.0177795527214854	-0.0291665472122734	-0.0308729206669792	mock_slope	6.67547892430867	Not	Significant	Significant
ENSG00000081087.15	-0.051217326267583	0.0125190187078342	0.00421509790514389	mock_slope	6.67056947531057	Significant	Not	Not
ENSG00000164032.12	0.0352182721217739	0.0110471833882668	0.00742435195444994	mock_slope	6.6685617691529	Significant	Not	Not
ENSG00000253719.3	0.00293919164762684	-0.00669018005620332	-0.00542915132818216	mock_slope	6.63631951653433	Not	Not	Significant
ENSG00000107554.17	-0.0104552525305207	0.00866111277371214	0.00615337978361793	mock_slope	6.62315076097056	Not	Significant	Not
ENSG00000202538.1	-0.038179505298522	0.0676766440340304	0.0837522948624943	mock_slope	6.6151562818734	Not	Significant	Significant
ENSG00000162433.15	0.00055425069661829	-0.0397869570153312	-0.0459212124415189	mock_slope	6.58505441975377	Not	Not	Significant
ENSG00000153914.16	0.0106015777333799	0.0307905390337778	0.0338713847364271	mock_slope	6.55688243582677	Not	Significant	Significant
ENSG00000155363.18	0.00440707305829202	0.0726969108888525	0.0831708458701807	mock_slope	6.54737797452151	Not	Significant	Significant
ENSG00000172292.14	0.0125101810144721	-0.0184486452654441	-0.0231873490931539	mock_slope	6.53544853163617	Not	Not	Significant
ENSG00000166557.13	-0.0137386729033964	-0.0311915539453876	-0.0338666296996035	mock_slope	6.52770444209605	Not	Significant	Significant
ENSG00000185722.18	0.0157634865012358	0.0398150202017356	0.0366152300593245	mock_slope	6.52141100552373	Not	Not	Significant
ENSG00000114450.10	-0.0101759389534549	0.0279178406306802	0.0337916535409837	mock_slope	6.49025546877543	Not	Not	Significant
ENSG00000092098.17	-0.00109108042255985	0.034805084400899	0.0403500478827181	mock_slope	6.48027351340712	Not	Not	Significant
ENSG00000188313.13	0.00783861412281725	0.0575493792155552	0.0652755285497748	mock_slope	6.45017389477359	Not	Significant	Significant
ENSG00000259330.2	-0.0231998801445981	-0.0320696419752706	-0.0334597740474657	mock_slope	6.38245217615619	Not	Not	Significant
ENSG00000159592.11	0.0181810213472686	0.0243550521659694	0.0253235332085029	mock_slope	6.37599252917285	Significant	Not	Not
ENSG00000274997.1	0.0652263456522615	0.0483661753186568	0.045721318198498	mock_slope	6.36812019999147	Significant	Significant	Significant
ENSG00000125730.16	0.0103248727360882	0.0620530608054062	0.0702088469406916	mock_slope	6.3605456556427	Not	Significant	Significant
ENSG00000134057.15	0.0818075523594645	0.0592600989607209	0.0557155081840409	mock_slope	6.35026049573712	Significant	Significant	Significant
ENSG00000164136.17	-0.000454638776554812	0.063318539992924	0.0734052777349416	mock_slope	6.34366962942828	Not	Not	Significant
ENSG00000177694.16	0.0271843006096984	-0.010479125146328	-0.0164353609630707	mock_slope	6.32333587316559	Significant	Not	Not
ENSG00000198055.11	0.0458479087798499	0.024793213324545	0.0214621038876773	mock_slope	6.31590072224242	Significant	Not	Not
ENSG00000160310.18	-0.0045033147994599	-0.020369205721223	-0.022883763762762	mock_slope	6.31146002772928	Not	Not	Significant
ENSG00000101210.12	-0.00522014749377295	-0.0343485429021576	-0.0303576393487605	mock_slope	6.30297220764971	Not	Not	Significant
ENSG00000177469.13	-0.066889318572205	-0.130506895968599	-0.12172385693519	mock_slope	6.28514988319395	Significant	Significant	Significant
ENSG00000173575.21	0.04329306422928	0.098058213161028	0.0905111233841862	mock_slope	6.28283759847796	Significant	Significant	Significant
ENSG00000136689.18	-0.093084181852428	-0.0398162144129577	-0.0313653439320887	mock_slope	6.28207544474408	Significant	Not	Not
ENSG00000168124.2	0.0202728453062556	0.319245126900204	0.276048609478947	mock_slope	6.27742683028688	Not	Not	Significant
ENSG00000138160.6	0.082158216509527	0.0577079248209676	0.061067914148656	mock_slope	6.26667385867009	Significant	Significant	Significant
ENSG00000111912.20	0.0428021102913717	0.127279005107523	0.14089990758902	mock_slope	6.26468269771332	Significant	Significant	Significant
ENSG00000155850.7	-0.0148350191583696	-0.0701009515602227	-0.0789573079537869	mock_slope	6.26208217391509	Not	Significant	Significant
ENSG00000089009.15	-0.0166908597280883	-0.0278319743882351	-0.026296637553394	mock_slope	6.25810760044113	Significant	Significant	Significant
ENSG00000204622.11	0.0376064323483549	0.175921635803981	0.198509538940903	mock_slope	6.25742661282088	Not	Significant	Significant
ENSG00000244045.13	-0.0289120400056786	-0.00992166630525708	-0.0068803705352864	mock_slope	6.24207678819892	Significant	Not	Not
ENSG00000197857.13	0.0105050234064134	0.0964832396958191	0.0845457963926935	mock_slope	6.23637641914374	Not	Significant	Not
ENSG00000115107.20	-0.0317868064778828	-0.0564587885298583	-0.0530422412581064	mock_slope	6.22853749415856	Significant	Significant	Significant
ENSG00000148082.10	-0.0449964237549271	-0.090317978674307	-0.0976349049442228	mock_slope	6.21928645097365	Significant	Significant	Significant
ENSG00000102081.14	0.0234210258211225	0.0556990299991074	0.0609078132229441	mock_slope	6.20766966412476	Not	Not	Significant
ENSG00000177463.15	0.035867395301658	-0.00144111838501231	0.00373326352903209	mock_slope	6.20729095463899	Significant	Not	Not
ENSG00000173726.11	-0.0193867620933959	-0.0398841878783107	-0.0431926474349289	mock_slope	6.20049260416971	Not	Significant	Significant
ENSG00000110042.8	0.00570068473462145	-0.0233644969423524	-0.0280650388760075	mock_slope	6.18655040556096	Not	Not	Significant
ENSG00000124222.22	-0.0051459989417267	0.0124425523282967	0.0153074805339607	mock_slope	6.14021033122592	Not	Not	Significant
ENSG00000162783.10	0.0118293395772771	0.0758007739044344	0.0862691759898018	mock_slope	6.13723151974907	Not	Significant	Significant
ENSG00000114315.4	0.0163611204746855	0.0390350122338321	0.0427388049486793	mock_slope	6.12708238479636	Not	Significant	Significant
ENSG00000198157.10	0.093853308344273	0.063012377620943	0.0673443500172176	mock_slope	6.10536981955474	Significant	Significant	Significant
ENSG00000132688.11	0.0388448413715924	-0.00560649706880196	0.000653798442443864	mock_slope	6.0974568092014	Significant	Not	Not
ENSG00000005893.15	-0.00558292445084225	-0.0188909125231693	-0.0170153132236325	mock_slope	6.09644748028568	Not	Significant	Not
ENSG00000183255.12	-0.000674201048259925	-0.031055341016232	-0.0360549870968841	mock_slope	6.0815147916717	Not	Significant	Significant
ENSG00000161960.15	-0.0132491045579844	0.0249765395361777	0.0195693969769909	mock_slope	6.07189239417244	Not	Not	Significant
ENSG00000136527.18	0.0063291164341488	0.0300039746710112	0.0266538506325745	mock_slope	6.06987514034542	Not	Significant	Significant
ENSG00000235174.1	-0.0310265243904545	-0.00471503774130761	-0.00845091707594359	mock_slope	6.04057586292036	Significant	Not	Not
ENSG00000280496.1	-0.0637092184553535	0.107458438478025	0.0829609503500701	mock_slope	6.03036301601964	Not	Not	Significant
ENSG00000125845.7	-0.0345311263120267	0.102820387591532	0.0831618113081702	mock_slope	6.02830619639691	Not	Not	Significant
ENSG00000205978.6	0.048771689155195	-0.0159840832510037	-0.00677131061067005	mock_slope	6.02553219823064	Significant	Not	Not
ENSG00000197763.16	-0.035217211803833	-0.0468250169724531	-0.0487530458125798	mock_slope	6.0241031814374	Significant	Not	Not
ENSG00000145782.13	0.007082020665019	0.0286420036464989	0.0322270574295203	mock_slope	6.0172762428172	Not	Significant	Not
ENSG00000176055.10	-0.032659323541136	-0.0624901287464075	-0.0674688573669455	mock_slope	6.0029342240207	Not	Significant	Significant
ENSG00000068971.14	-0.059055990627582	-0.0075255350682384	-0.0148771390355169	mock_slope	6.00102657975044	Significant	Not	Not
ENSG00000123416.15	0.0493709828012664	0.0313439549625586	0.033918709717914	mock_slope	5.99732837530883	Significant	Significant	Significant
ENSG00000163788.14	-0.00294039443244417	0.0374454738875968	0.031631136977631	mock_slope	5.95120389783526	Not	Not	Significant
ENSG00000092969.12	0.0581976948532425	0.0156695640140915	0.0217855454696962	mock_slope	5.94555193487616	Significant	Not	Not
ENSG00000274266.1	-0.0748302457554095	0.0493815872052297	0.0703489413583702	mock_slope	5.93692170850797	Not	Significant	Significant
ENSG00000129514.6	0.044284271903676	0.0348995147564159	0.0362519972587467	mock_slope	5.93677113199552	Significant	Not	Significant
ENSG00000181555.20	0.0113648808751396	0.0385684620035025	0.0346401022502647	mock_slope	5.92946279518464	Not	Significant	Significant
ENSG00000116741.8	-0.00183280432225252	0.0419764598999234	0.035640790506263	mock_slope	5.92124557135921	Not	Significant	Significant
ENSG00000174365.19	-0.0379713149113143	-0.0204898414759918	-0.0175352802181647	mock_slope	5.91371490238007	Significant	Not	Not
ENSG00000102144.15	0.000477076219344054	-0.0313257956588252	-0.0367174941184314	mock_slope	5.90342860183593	Not	Significant	Significant
ENSG00000140367.11	-0.000640735789972385	-0.0265876892515265	-0.0310005653007899	mock_slope	5.88329251781305	Not	Not	Significant
ENSG00000104765.16	0.0286099119045471	-0.0439266240876859	-0.0333713288282885	mock_slope	5.87896246710208	Significant	Significant	Not
ENSG00000156587.16	-0.0039309346393108	0.134327236248992	0.158213322136368	mock_slope	5.87814100025032	Not	Significant	Significant
ENSG00000138642.14	-0.0174945943029862	0.100849895009421	0.121213379908341	mock_slope	5.86645622756132	Not	Significant	Significant
ENSG00000145734.19	0.00208796778640292	0.029778489561724	0.0257425310219331	mock_slope	5.86406893877529	Not	Significant	Not
ENSG00000135686.13	-0.000585073120623295	-0.0355184730717637	-0.0414906142760628	mock_slope	5.85557962600671	Not	Not	Significant
ENSG00000133641.18	-0.0338909712697788	-0.00954220872180715	-0.0130954181823417	mock_slope	5.84992795310656	Significant	Not	Not
ENSG00000239039.1	0.0130918351722088	0.133645298478439	0.115880057396645	mock_slope	5.84675001655973	Not	Significant	Significant
ENSG00000261618.2	-0.056799961520179	0.180663316560308	0.22264114857575	mock_slope	5.83829036929153	Not	Not	Significant
ENSG00000109919.10	-0.0142195913998852	-0.0345991365154343	-0.0380977091231068	mock_slope	5.82913052986753	Not	Not	Significant
ENSG00000107438.9	-0.00207768849933449	0.0345990400122376	0.0292036332679088	mock_slope	5.80214325637695	Not	Not	Significant
ENSG00000148180.19	-0.0351113910450305	-0.0676810346268379	-0.0733091079034461	mock_slope	5.79994262060149	Significant	Significant	Significant
ENSG00000148677.6	-0.0472914505488752	0.0113577432000987	0.00272078211216666	mock_slope	5.78673496706963	Significant	Not	Not
ENSG00000155368.16	0.0248855760332919	-0.00413187145783626	-0.00915215772776809	mock_slope	5.77927791762306	Significant	Not	Not
ENSG00000152291.14	0.0207433318269544	-0.0162227314221366	-0.0226429707680335	mock_slope	5.75924801657156	Significant	Not	Not
ENSG00000169903.6	0.0142235894112392	-0.0173086164406884	-0.0227870020745723	mock_slope	5.75758473632176	Not	Not	Significant
ENSG00000197536.11	0.00118574532655791	0.11906142568744	0.139793692129972	mock_slope	5.75368845231039	Not	Significant	Significant
ENSG00000177409.12	0.032743744460647	0.197277784974905	0.226741345669914	mock_slope	5.74736803839036	Significant	Significant	Significant
ENSG00000103876.12	0.0365544313670032	0.00090977596582445	-0.00529477369475667	mock_slope	5.74234626822206	Significant	Not	Not
ENSG00000164266.10	-0.064266730147145	-0.102805153342803	-0.0970667357911039	mock_slope	5.73514285925718	Significant	Significant	Significant
ENSG00000108039.18	-0.021946601557141	-0.0149123062289436	-0.0136842166968751	mock_slope	5.72703889256936	Significant	Not	Not
ENSG00000120868.13	0.0535622430961155	0.0126181623877601	0.0187234068564069	mock_slope	5.69977852466217	Significant	Not	Not
ENSG00000196924.16	-0.0126553332790588	-0.0531527679561895	-0.0470965394860133	mock_slope	5.69556748799773	Not	Significant	Significant
ENSG00000167244.20	-0.0097534324425389	0.24259764343658	0.289239283381482	mock_slope	5.68816026503754	Not	Not	Significant
ENSG00000155975.10	-0.0246407641826818	0.000830278209111994	-0.00298495360510501	mock_slope	5.67485455217379	Significant	Not	Not
ENSG00000120217.14	-0.0384810868702503	0.133429141873876	0.164268007703045	mock_slope	5.67177819120211	Not	Significant	Significant
ENSG00000139209.16	0.0733159430480465	0.0163828229353596	0.0249027738293417	mock_slope	5.67001412595778	Significant	Not	Not
ENSG00000134222.16	0.08458168920703	0.0578654861400928	0.053140322512407	mock_slope	5.64250299171744	Significant	Not	Not
ENSG00000141429.13	0.008282761097895	-0.0275013841569467	-0.0338488996538307	mock_slope	5.64170505026717	Not	Not	Significant
ENSG00000197635.10	0.02199590031288	-0.000398132250528013	0.0029751966117791	mock_slope	5.63752202758819	Significant	Not	Not
ENSG00000253616.5	0.00726932651786375	0.194502347331611	0.165708769664671	mock_slope	5.62791703146924	Not	Significant	Significant
ENSG00000163808.17	0.091641513860905	0.060266051469978	0.0546983736180045	mock_slope	5.62104328137801	Significant	Significant	Significant
ENSG00000100304.13	-0.0244200957045655	-0.0299219739225431	-0.0290905020182732	mock_slope	5.61789331492082	Significant	Not	Not
ENSG00000072364.13	0.0095842070288029	0.0381822157606542	0.0338562084513183	mock_slope	5.61508050020027	Not	Significant	Significant
ENSG00000197110.8	-0.0817015005878965	0.523443867294435	0.41922841937861	mock_slope	5.61252435799963	Not	Significant	Significant
ENSG00000163527.9	0.0327430159483282	0.00957531794944874	0.0054456582284448	mock_slope	5.6076377916187	Significant	Not	Not
ENSG00000135655.16	0.00667094776249365	0.0355495095411417	0.0407100280766046	mock_slope	5.60132173776376	Not	Significant	Significant
ENSG00000117984.14	-0.00075260134342536	-0.050794324063353	-0.0431958138606386	mock_slope	5.59455155270998	Not	Significant	Significant
ENSG00000276168.1	-0.014788067916496	0.0462726602965287	0.0572149855820194	mock_slope	5.5921078974472	Not	Significant	Significant
