baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000115461.5	37.2345016897168	-1.84556288267695	0.623739382943536	2.95886861266866	0.00308770716567688	0.0203926324215661	Significant
ENSG00000260604.2	37.0276876499069	-1.83635410214886	0.590474918607159	3.10996122660136	0.00187111904011681	0.0135609015900264	Significant
ENSG00000226332.2	10.9335936721036	-1.8342873263924	1.07995279233631	1.6984884333918	0.0894156139185397	0.272356247112085	Not
ENSG00000180758.12	10.9428008254417	-1.83286045668759	1.08793787793993	1.68471058306951	0.0920444236661167	0.278399376705102	Not
ENSG00000205771.6	6.5689520819339	-1.83271194745665	1.42138761238287	1.28938224273969	0.197265231669068	0.451921606390432	Not
ENSG00000109743.11	15.2221154512275	-1.83183529181087	0.902281619476476	2.03022565490555	0.0423336072129133	0.161418909562032	Not
ENSG00000197406.7	53.9748295809426	-1.8314169844902	0.497548879482439	3.68087852271977	0.000232431728306916	0.00218969815863205	Significant
ENSG00000176945.17	182.052538378659	-1.82642525199544	0.281555685462064	6.48690595254035	8.76169912140809e-11	2.27488033373879e-09	Significant
ENSG00000185010.15	6.47647433754359	-1.82440193212938	1.3753494171676	1.32650067637834	0.184673911245832	0.434573126484861	Not
ENSG00000113361.13	170.855368730046	-1.82436207664781	0.280272956410503	6.50923335598513	7.5535304924092e-11	1.97476469326636e-09	Significant
ENSG00000275131.3	10.8132913621942	-1.82354130098423	1.07310811904465	1.69930808333429	0.089261150328757	0.271951836495535	Not
ENSG00000170955.10	53.9101044422165	-1.82343846404824	0.493112249816914	3.69781619646492	0.000217462254384642	0.00206411565703915	Significant
ENSG00000214941.8	17.2136458886921	-1.82168694149289	0.850371088192894	2.14222586678495	0.032175310973496	0.133169302689811	Not
ENSG00000233382.7	8.68284120263934	-1.82045625772424	1.20276329489348	1.51356153405518	0.130137083346896	0.34815538815217	Not
ENSG00000248019.2	6.44864977202453	-1.8159035425308	1.3804120812766	1.31547931748863	0.188348863863314	0.440221843554226	Not
ENSG00000135919.13	66.6811567553195	-1.81291460320832	0.450304161515554	4.02597790148493	5.67390176938555e-05	0.000629965684329059	Significant
ENSG00000170962.13	77.1256499456144	-1.80906362136292	0.403465701392259	4.48381018540186	7.33218902464978e-06	9.74465332906621e-05	Significant
ENSG00000141519.15	14.9187109203642	-1.80705767378308	0.917145072775049	1.97030734550574	0.0488031570984613	0.178131523409384	Not
ENSG00000081148.12	8.53113893720768	-1.79850831499066	1.19253139050979	1.50814337408915	0.13151783622668	0.35040765195806	Not
ENSG00000188372.15	10.5967328123864	-1.79682284762286	1.07627460902162	1.66948363601762	0.0950215707631152	0.283656846266581	Not
ENSG00000163328.13	8.49410721835057	-1.79358795049978	1.19359579161957	1.50267616817423	0.132922571151178	0.352442184649115	Not
ENSG00000224769.1	36.0070474030555	-1.79081705436275	0.587912633427491	3.04605982681885	0.00231861694995566	0.0161831966423926	Significant
ENSG00000167136.7	27.4738520925162	-1.79000659376015	0.677211591910514	2.64320134968493	0.00821261807975897	0.0458783259901064	Significant
ENSG00000099337.5	35.9976371442125	-1.78826260082302	0.594889191851283	3.0060431847114	0.00264671406110893	0.01808069447442	Significant
